Date,Time,CO(GT),T
2005-01-20 03:00:00,03:00:00,0.7,8.075000166893
2005-01-20 04:00:00,04:00:00,0.6,7.7999999523163
2005-01-20 05:00:00,05:00:00,0.6,7.1250001192093
2005-01-20 06:00:00,06:00:00,0.9,6.9500000476837
2005-01-20 07:00:00,07:00:00,1.0,7.4500000476837
2005-01-20 08:00:00,08:00:00,3.4,6.9749999046326
2005-01-20 09:00:00,09:00:00,4.2,7.6000000238419
2005-01-20 10:00:00,10:00:00,4.4,8.3250002861023
2005-01-20 11:00:00,11:00:00,2.9,12.400000095367
2005-01-20 12:00:00,12:00:00,2.6,13.949999809265
2005-01-20 13:00:00,13:00:00,2.6,14.400000095367
2005-01-20 14:00:00,14:00:00,3.0,14.800000190735
2005-01-20 15:00:00,15:00:00,2.3,15.050000190735
2005-01-20 16:00:00,16:00:00,3.0,15.350000143051
2005-01-20 17:00:00,17:00:00,4.5,13.699999809265
2005-01-20 18:00:00,18:00:00,6.0,11.474999904633
2005-01-20 19:00:00,19:00:00,4.3,10.400000095367
2005-01-20 20:00:00,20:00:00,3.4,9.9499998092651
2005-01-20 21:00:00,21:00:00,2.8,8.7250001430511
2005-01-20 22:00:00,22:00:00,2.1,8.1250001192093
2005-01-20 23:00:00,23:00:00,1.7,7.2750000953674
2005-01-21 00:00:00,00:00:00,1.8,8.0249998569489
2005-01-21 01:00:00,01:00:00,1.6,6.8000000715256
2005-01-21 02:00:00,02:00:00,1.4,6.6750000715256
2005-01-21 03:00:00,03:00:00,1.3,5.8999999761581
2005-01-21 04:00:00,04:00:00,-200.0,5.375
2005-01-21 05:00:00,05:00:00,1.3,5.5
2005-01-21 06:00:00,06:00:00,1.6,5.9499999284744
2005-01-21 07:00:00,07:00:00,2.4,6.4250000715256
2005-01-21 08:00:00,08:00:00,4.5,7.1999999284744
2005-01-21 09:00:00,09:00:00,5.7,7.8750002384186
2005-01-21 10:00:00,10:00:00,4.3,8.25
2005-01-21 11:00:00,11:00:00,4.2,9.3499999046326
2005-01-21 12:00:00,12:00:00,4.5,10.200000047684
2005-01-21 13:00:00,13:00:00,5.0,11.099999904633
2005-01-21 14:00:00,14:00:00,2.9,12.824999809265
2005-01-21 15:00:00,15:00:00,3.0,13.050000190735
2005-01-21 16:00:00,16:00:00,3.3,13.500000238419
2005-01-21 17:00:00,17:00:00,1.4,13.350000143051
2005-01-21 18:00:00,18:00:00,2.3,12.075000047684
2005-01-21 19:00:00,19:00:00,1.6,12.024999856949
2005-01-21 20:00:00,20:00:00,4.9,10.400000095367
2005-01-21 21:00:00,21:00:00,6.4,9.375
2005-01-21 22:00:00,22:00:00,3.5,8.8999998569489
2005-01-21 23:00:00,23:00:00,1.7,8.0500001907349
2005-01-22 00:00:00,00:00:00,2.6,7.3250000476837
2005-01-22 01:00:00,01:00:00,1.6,7.2749999761581
2005-01-22 02:00:00,02:00:00,1.5,7.075000166893
2005-01-22 03:00:00,03:00:00,0.9,6.7250000238419
2005-01-22 04:00:00,04:00:00,0.5,7.0250000953674
2005-01-22 05:00:00,05:00:00,0.9,5.6750000715256
2005-01-22 06:00:00,06:00:00,0.4,5.2250001430511
2005-01-22 07:00:00,07:00:00,0.5,5.5500000715256
2005-01-22 08:00:00,08:00:00,0.8,6.2500001192093
2005-01-22 09:00:00,09:00:00,1.4,6.875
2005-01-22 10:00:00,10:00:00,1.6,9.224999666214
2005-01-22 11:00:00,11:00:00,1.5,11.599999904633
2005-01-22 12:00:00,12:00:00,1.0,14.025000333786
2005-01-22 13:00:00,13:00:00,1.0,14.966666857402
2005-01-22 14:00:00,14:00:00,1.3,14.875
2005-01-22 15:00:00,15:00:00,0.1,15.849999904633
2005-01-22 16:00:00,16:00:00,-200.0,15.350000143051
2005-01-22 17:00:00,17:00:00,-200.0,14.399999856949
2005-01-22 18:00:00,18:00:00,0.1,13.375000238419
2005-01-22 19:00:00,19:00:00,0.4,12.225000143051
2005-01-22 20:00:00,20:00:00,0.7,11.25
2005-01-22 21:00:00,21:00:00,2.7,9.7250001430511
2005-01-22 22:00:00,22:00:00,2.1,8.3999999761581
2005-01-22 23:00:00,23:00:00,1.3,8.2250001430511
2005-01-23 00:00:00,00:00:00,0.8,7.9750001430511
2005-01-23 01:00:00,01:00:00,-200.0,6.9750000238419
2005-01-23 02:00:00,02:00:00,-200.0,5.7249999046326
2005-01-23 03:00:00,03:00:00,-200.0,4.7250000238419
2005-01-23 04:00:00,04:00:00,-200.0,4.1999999284744
2005-01-23 05:00:00,05:00:00,-200.0,4.5999999046326
2005-01-23 06:00:00,06:00:00,-200.0,2.6999999880791
2005-01-23 07:00:00,07:00:00,-200.0,3.125
2005-01-23 08:00:00,08:00:00,-200.0,2.5249999761581
2005-01-23 09:00:00,09:00:00,-200.0,3.0500000119209
2005-01-23 10:00:00,10:00:00,-200.0,4.9999998807907
2005-01-23 11:00:00,11:00:00,-200.0,5.8000000715256
2005-01-23 12:00:00,12:00:00,-200.0,7.0749999284744
2005-01-23 13:00:00,13:00:00,-200.0,7.9250000715256
2005-01-23 14:00:00,14:00:00,-200.0,8.1499999761581
2005-01-23 15:00:00,15:00:00,-200.0,8.3000001907349
2005-01-23 16:00:00,16:00:00,-200.0,8.9499998092651
2005-01-23 17:00:00,17:00:00,-200.0,7.0750000476837
2005-01-23 18:00:00,18:00:00,-200.0,5.7249999046326
2005-01-23 19:00:00,19:00:00,-200.0,5.4250000715256
2005-01-23 20:00:00,20:00:00,-200.0,5.4000000953674
2005-01-23 21:00:00,21:00:00,-200.0,7.2500001192093
2005-01-23 22:00:00,22:00:00,-200.0,5.8250000476837
2005-01-23 23:00:00,23:00:00,-200.0,6.1750000715256
2005-01-24 00:00:00,00:00:00,-200.0,5.875
2005-01-24 01:00:00,01:00:00,-200.0,5.0000001192093
2005-01-24 02:00:00,02:00:00,0.1,4.0499999523163
2005-01-24 03:00:00,03:00:00,-200.0,5.8249999284744
2005-01-24 04:00:00,04:00:00,-200.0,5.7749999761581
2005-01-24 05:00:00,05:00:00,0.3,6.5750000476837
2005-01-24 06:00:00,06:00:00,0.5,6.9750000238419
2005-01-24 07:00:00,07:00:00,0.6,6.5750000476837
2005-01-24 08:00:00,08:00:00,1.8,7.1500000953674
2005-01-24 09:00:00,09:00:00,2.0,6.9250000715256
2005-01-24 10:00:00,10:00:00,1.4,8.6500000953674
2005-01-24 11:00:00,11:00:00,0.6,9.9500000476837
2005-01-24 12:00:00,12:00:00,0.5,11.775000095367
2005-01-24 13:00:00,13:00:00,0.7,10.724999904633
2005-01-24 14:00:00,14:00:00,0.7,10.924999952316
2005-01-24 15:00:00,15:00:00,1.1,10.674999952316
2005-01-24 16:00:00,16:00:00,1.3,10.599999904633
2005-01-24 17:00:00,17:00:00,1.0,8.8749997615814
2005-01-24 18:00:00,18:00:00,1.5,7.75
2005-01-24 19:00:00,19:00:00,1.5,7.3250000476837
2005-01-24 20:00:00,20:00:00,1.2,6.9000000953674
2005-01-24 21:00:00,21:00:00,0.3,6.6499999761581
2005-01-24 22:00:00,22:00:00,-200.0,6.3999999761581
2005-01-24 23:00:00,23:00:00,-200.0,6.125
2005-01-25 00:00:00,00:00:00,-200.0,5.9499999284744
2005-01-25 01:00:00,01:00:00,-200.0,5.7250000238419
2005-01-25 02:00:00,02:00:00,-200.0,5.5250000953674
2005-01-25 03:00:00,03:00:00,-200.0,4.549999833107
2005-01-25 04:00:00,04:00:00,-200.0,4.2666665712992
2005-01-25 05:00:00,05:00:00,-200.0,3.7000000476837
2005-01-25 06:00:00,06:00:00,-200.0,3.3249999880791
2005-01-25 07:00:00,07:00:00,-200.0,3.9000000357628
2005-01-25 08:00:00,08:00:00,0.2,4.2749999761581
2005-01-25 09:00:00,09:00:00,0.7,4.1749999523163
2005-01-25 10:00:00,10:00:00,0.5,3.3749998807907
2005-01-25 11:00:00,11:00:00,0.4,5.0249999761581
2005-01-25 12:00:00,12:00:00,0.3,5.6750000715256
2005-01-25 13:00:00,13:00:00,0.3,5.1999999284744
2005-01-25 14:00:00,14:00:00,0.4,4.7250000238419
2005-01-25 15:00:00,15:00:00,0.2,4.4749999046326
2005-01-25 16:00:00,16:00:00,0.4,5.0750000476837
2005-01-25 17:00:00,17:00:00,0.4,4.9750000238419
2005-01-25 18:00:00,18:00:00,0.7,4.25
2005-01-25 19:00:00,19:00:00,1.0,4.3000000715256
2005-01-25 20:00:00,20:00:00,1.1,4.2750000953674
2005-01-25 21:00:00,21:00:00,0.3,3.4750000238419
2005-01-25 22:00:00,22:00:00,0.1,4.125
2005-01-25 23:00:00,23:00:00,-200.0,3.875
2005-01-26 00:00:00,00:00:00,-200.0,3.9250000715256
2005-01-26 01:00:00,01:00:00,-200.0,4.0499999523163
2005-01-26 02:00:00,02:00:00,-200.0,3.8500000238419
2005-01-26 03:00:00,03:00:00,-200.0,2.9750000238419
2005-01-26 04:00:00,04:00:00,-200.0,3.3000000119209
2005-01-26 05:00:00,05:00:00,-200.0,2.7250000238419
2005-01-26 06:00:00,06:00:00,-200.0,2.7750000357628
2005-01-26 07:00:00,07:00:00,-200.0,3.5749999284744
2005-01-26 08:00:00,08:00:00,0.3,3.3000000119209
2005-01-26 09:00:00,09:00:00,0.6,3.5250000357628
2005-01-26 10:00:00,10:00:00,0.3,4.2749999761581
2005-01-26 11:00:00,11:00:00,0.1,4.5499999523163
2005-01-26 12:00:00,12:00:00,0.1,4.3249999284744
2005-01-26 13:00:00,13:00:00,0.2,4.2999999523163
2005-01-26 14:00:00,14:00:00,0.5,4.8750001192093
2005-01-26 15:00:00,15:00:00,0.3,5.5999999046326
2005-01-26 16:00:00,16:00:00,0.3,5.7249999046326
2005-01-26 17:00:00,17:00:00,0.3,4.7749999761581
2005-01-26 18:00:00,18:00:00,1.0,5.1499999761581
2005-01-26 19:00:00,19:00:00,1.4,5.25
2005-01-26 20:00:00,20:00:00,1.4,4.875
2005-01-26 21:00:00,21:00:00,1.1,4.7499998807907
2005-01-26 22:00:00,22:00:00,0.4,4.6249998807907
2005-01-26 23:00:00,23:00:00,0.2,4.0499999523163
2005-01-27 00:00:00,00:00:00,0.2,4.1999998092651
2005-01-27 01:00:00,01:00:00,0.2,4.4750000238419
2005-01-27 02:00:00,02:00:00,0.2,4.0999999046326
2005-01-27 03:00:00,03:00:00,-200.0,4.5249999761581
2005-01-27 04:00:00,04:00:00,-200.0,4.4249999523163
2005-01-27 05:00:00,05:00:00,0.4,4.125
2005-01-27 06:00:00,06:00:00,0.5,4.25
2005-01-27 07:00:00,07:00:00,0.7,4.625
2005-01-27 08:00:00,08:00:00,1.9,4.5750000476837
2005-01-27 09:00:00,09:00:00,2.4,4.7749999761581
2005-01-27 10:00:00,10:00:00,2.0,5.8999999761581
2005-01-27 11:00:00,11:00:00,1.3,6.9750000238419
2005-01-27 12:00:00,12:00:00,1.0,6.6000000238419
2005-01-27 13:00:00,13:00:00,1.2,6.625
2005-01-27 14:00:00,14:00:00,1.5,7.3000000715256
2005-01-27 15:00:00,15:00:00,1.3,7.25
2005-01-27 16:00:00,16:00:00,1.5,6.9500000476837
2005-01-27 17:00:00,17:00:00,1.5,6.5
2005-01-27 18:00:00,18:00:00,2.1,5.700000166893
2005-01-27 19:00:00,19:00:00,2.6,5.0249999761581
2005-01-27 20:00:00,20:00:00,3.0,4.6999998092651
2005-01-27 21:00:00,21:00:00,2.0,4.5
2005-01-27 22:00:00,22:00:00,1.4,4.3000000715256
2005-01-27 23:00:00,23:00:00,1.3,4.0249999761581
2005-01-28 00:00:00,00:00:00,1.2,3.6750000119209
2005-01-28 01:00:00,01:00:00,1.1,3.3000000119209
2005-01-28 02:00:00,02:00:00,0.9,3.0249999761581
2005-01-28 03:00:00,03:00:00,0.8,3.5249999761581
2005-01-28 04:00:00,04:00:00,0.6,3.5749999880791
2005-01-28 05:00:00,05:00:00,0.5,3.9749999642372
2005-01-28 06:00:00,06:00:00,0.6,4.0749999284744
2005-01-28 07:00:00,07:00:00,0.7,4.0999999046326
2005-01-28 08:00:00,08:00:00,1.6,4.2499998807907
2005-01-28 09:00:00,09:00:00,2.2,4.0750000476837
2005-01-28 10:00:00,10:00:00,1.8,4.25
2005-01-28 11:00:00,11:00:00,1.5,4.6499999761581
2005-01-28 12:00:00,12:00:00,1.8,4.4750001430511
2005-01-28 13:00:00,13:00:00,1.4,4.4000000953674
2005-01-28 14:00:00,14:00:00,2.1,4.7249999046326
2005-01-28 15:00:00,15:00:00,1.6,4.1750000715256
2005-01-28 16:00:00,16:00:00,1.3,3.3666667143504
2005-01-28 17:00:00,17:00:00,1.9,-200.0
2005-01-28 18:00:00,18:00:00,2.4,-200.0
2005-01-28 19:00:00,19:00:00,3.0,-200.0
2005-01-28 20:00:00,20:00:00,1.9,-200.0
2005-01-28 21:00:00,21:00:00,1.8,-200.0
2005-01-28 22:00:00,22:00:00,1.1,-200.0
2005-01-28 23:00:00,23:00:00,1.1,-200.0
2005-01-29 00:00:00,00:00:00,1.1,-200.0
2005-01-29 01:00:00,01:00:00,1.0,-200.0
2005-01-29 02:00:00,02:00:00,0.7,1.8749999701977
2005-01-29 03:00:00,03:00:00,0.6,1.6249999701977
2005-01-29 04:00:00,04:00:00,0.5,1.3749999701977
2005-01-29 05:00:00,05:00:00,0.5,0.99999998509884
2005-01-29 06:00:00,06:00:00,0.4,1.375
2005-01-29 07:00:00,07:00:00,0.5,1.625
2005-01-29 08:00:00,08:00:00,0.8,1.3749999701977
2005-01-29 09:00:00,09:00:00,1.1,1.6749999821186
2005-01-29 10:00:00,10:00:00,1.1,2.5
2005-01-29 11:00:00,11:00:00,1.1,2.875
2005-01-29 12:00:00,12:00:00,1.1,3.625
2005-01-29 13:00:00,13:00:00,1.1,3.1250000596046
2005-01-29 14:00:00,14:00:00,1.2,3.3500000238419
2005-01-29 15:00:00,15:00:00,1.0,3.7250000834465
2005-01-29 16:00:00,16:00:00,1.2,4.4000000953674
2005-01-29 17:00:00,17:00:00,1.3,4.0
2005-01-29 18:00:00,18:00:00,1.4,3.2999999523163
2005-01-29 19:00:00,19:00:00,1.3,3.0500000119209
2005-01-29 20:00:00,20:00:00,1.4,2.7749999761581
2005-01-29 21:00:00,21:00:00,1.5,3.0749999880791
2005-01-29 22:00:00,22:00:00,1.0,2.875
2005-01-29 23:00:00,23:00:00,1.0,2.8499999642372
2005-01-30 00:00:00,00:00:00,1.1,2.8749999403954
2005-01-30 01:00:00,01:00:00,1.3,3.7500000596046
2005-01-30 02:00:00,02:00:00,1.0,3.2250000238419
2005-01-30 03:00:00,03:00:00,1.1,3.1499999761581
2005-01-30 04:00:00,04:00:00,-200.0,3.1499999761581
2005-01-30 05:00:00,05:00:00,0.6,3.0500000715256
2005-01-30 06:00:00,06:00:00,0.5,3.0249999761581
2005-01-30 07:00:00,07:00:00,0.4,2.7749999761581
2005-01-30 08:00:00,08:00:00,0.5,2.7499999403954
2005-01-30 09:00:00,09:00:00,0.7,3.25
2005-01-30 10:00:00,10:00:00,0.8,4.5749999284744
2005-01-30 11:00:00,11:00:00,0.8,5.5666666030884
2005-01-30 12:00:00,12:00:00,1.0,7.2000000476837
2005-01-30 13:00:00,13:00:00,0.9,6.9000000953674
2005-01-30 14:00:00,14:00:00,0.9,8.1999999284744
2005-01-30 15:00:00,15:00:00,0.9,7.6000001430511
2005-01-30 16:00:00,16:00:00,1.0,7.9250001907349
2005-01-30 17:00:00,17:00:00,1.0,7.8250000476837
2005-01-30 18:00:00,18:00:00,1.1,6.3000000715256
2005-01-30 19:00:00,19:00:00,1.2,5.4249999523163
2005-01-30 20:00:00,20:00:00,1.6,4.9750000238419
2005-01-30 21:00:00,21:00:00,1.7,4.625
2005-01-30 22:00:00,22:00:00,1.1,4.2750000953674
2005-01-30 23:00:00,23:00:00,1.3,3.9750000238419
2005-01-31 00:00:00,00:00:00,1.7,2.9499999880791
2005-01-31 01:00:00,01:00:00,1.5,3.4499999880791
2005-01-31 02:00:00,02:00:00,0.8,3.9500000476837
2005-01-31 03:00:00,03:00:00,0.5,3.9750000238419
2005-01-31 04:00:00,04:00:00,0.4,3.6500000357628
2005-01-31 05:00:00,05:00:00,0.4,3.4250000119209
2005-01-31 06:00:00,06:00:00,0.4,3.6500000357628
2005-01-31 07:00:00,07:00:00,0.7,3.6999999880791
2005-01-31 08:00:00,08:00:00,1.8,3.6999999880791
2005-01-31 09:00:00,09:00:00,-200.0,4.3999999761581
2005-01-31 10:00:00,10:00:00,3.5,6.5500000715256
2005-01-31 11:00:00,11:00:00,2.8,9.9749999046326
2005-01-31 12:00:00,12:00:00,3.1,11.874999761581
2005-01-31 13:00:00,13:00:00,2.5,12.475000143051
2005-01-31 14:00:00,14:00:00,2.7,13.175000190735
2005-01-31 15:00:00,15:00:00,2.9,13.450000047684
2005-01-31 16:00:00,16:00:00,3.2,14.074999809265
2005-01-31 17:00:00,17:00:00,4.1,13.024999856949
2005-01-31 18:00:00,18:00:00,6.1,10.424999952316
2005-01-31 19:00:00,19:00:00,6.8,8.5999997854233
2005-01-31 20:00:00,20:00:00,6.8,7.2500001192093
2005-01-31 21:00:00,21:00:00,3.7,6.3250000476837
2005-01-31 22:00:00,22:00:00,2.1,5.375
2005-01-31 23:00:00,23:00:00,1.4,5.1499999761581
2005-02-01 00:00:00,00:00:00,1.3,4.2250000238419
2005-02-01 01:00:00,01:00:00,1.1,4.125
2005-02-01 02:00:00,02:00:00,1.0,4.1000000834465
2005-02-01 03:00:00,03:00:00,0.9,3.6750000715256
2005-02-01 04:00:00,04:00:00,0.8,2.5000000298023
2005-02-01 05:00:00,05:00:00,0.9,1.8249999582767
2005-02-01 06:00:00,06:00:00,1.1,2.0249999761581
2005-02-01 07:00:00,07:00:00,1.6,2.1500000059605
2005-02-01 08:00:00,08:00:00,3.7,3.0749999880791
2005-02-01 09:00:00,09:00:00,4.8,3.7000000476837
2005-02-01 10:00:00,10:00:00,4.1,4.4249999523163
2005-02-01 11:00:00,11:00:00,4.5,5.7750000953674
2005-02-01 12:00:00,12:00:00,4.5,7.3250000476837
2005-02-01 13:00:00,13:00:00,3.7,9.4500000476837
2005-02-01 14:00:00,14:00:00,4.2,11.774999856949
2005-02-01 15:00:00,15:00:00,3.3,12.674999952316
2005-02-01 16:00:00,16:00:00,3.2,13.5
2005-02-01 17:00:00,17:00:00,3.6,12.274999856949
2005-02-01 18:00:00,18:00:00,3.5,10.775000095367
2005-02-01 19:00:00,19:00:00,4.1,9.3750002384186
2005-02-01 20:00:00,20:00:00,4.0,8.2500001192093
2005-02-01 21:00:00,21:00:00,3.3,7.8250000476837
2005-02-01 22:00:00,22:00:00,3.0,7.3000000715256
2005-02-01 23:00:00,23:00:00,2.6,6.6749999523163
2005-02-02 00:00:00,00:00:00,2.6,6.5749999284744
2005-02-02 01:00:00,01:00:00,2.6,6.3500000238419
2005-02-02 02:00:00,02:00:00,2.9,5.2666665712992
2005-02-02 03:00:00,03:00:00,2.9,3.4499999880791
2005-02-02 04:00:00,04:00:00,2.5,3.2500000596046
2005-02-02 05:00:00,05:00:00,2.0,3.6750000715256
2005-02-02 06:00:00,06:00:00,2.2,2.5750000476837
2005-02-02 07:00:00,07:00:00,2.4,3.5499999523163
2005-02-02 08:00:00,08:00:00,4.0,2.7499999403954
2005-02-02 09:00:00,09:00:00,6.7,2.8000000119209
2005-02-02 10:00:00,10:00:00,5.6,5.8250001072884
2005-02-02 11:00:00,11:00:00,4.3,9.7249999046326
2005-02-02 12:00:00,12:00:00,4.0,12.724999904633
2005-02-02 13:00:00,13:00:00,2.6,13.675000190735
2005-02-02 14:00:00,14:00:00,2.2,13.725000143051
2005-02-02 15:00:00,15:00:00,1.9,14.050000190735
2005-02-02 16:00:00,16:00:00,1.8,14.525000095367
2005-02-02 17:00:00,17:00:00,3.1,13.174999952316
2005-02-02 18:00:00,18:00:00,4.8,10.525000095367
2005-02-02 19:00:00,19:00:00,5.8,8.9250001907349
2005-02-02 20:00:00,20:00:00,5.9,8.2250002622604
2005-02-02 21:00:00,21:00:00,4.1,6.7000000476837
2005-02-02 22:00:00,22:00:00,1.8,5.8250000476837
2005-02-02 23:00:00,23:00:00,1.7,4.8500000238419
2005-02-03 00:00:00,00:00:00,1.7,4.5000001192093
2005-02-03 01:00:00,01:00:00,1.5,3.9499999284744
2005-02-03 02:00:00,02:00:00,1.1,3.4250000119209
2005-02-03 03:00:00,03:00:00,0.9,3.25
2005-02-03 04:00:00,04:00:00,-200.0,1.9500000178814
2005-02-03 05:00:00,05:00:00,0.3,1.2250000089407
2005-02-03 06:00:00,06:00:00,0.4,2.1499999910593
2005-02-03 07:00:00,07:00:00,0.6,1.3499999940395
2005-02-03 08:00:00,08:00:00,3.0,1.2749999761581
2005-02-03 09:00:00,09:00:00,5.6,2.1249999701977
2005-02-03 10:00:00,10:00:00,4.9,5.0999999642372
2005-02-03 11:00:00,11:00:00,3.5,8.5250000953674
2005-02-03 12:00:00,12:00:00,2.2,11.499999761581
2005-02-03 13:00:00,13:00:00,2.7,12.200000047684
2005-02-03 14:00:00,14:00:00,2.7,13.499999761581
2005-02-03 15:00:00,15:00:00,2.1,14.900000095367
2005-02-03 16:00:00,16:00:00,2.0,15.700000047684
2005-02-03 17:00:00,17:00:00,2.4,14.674999952316
2005-02-03 18:00:00,18:00:00,6.7,12.174999952316
2005-02-03 19:00:00,19:00:00,6.4,10.325000047684
2005-02-03 20:00:00,20:00:00,3.9,9.2749998569489
2005-02-03 21:00:00,21:00:00,2.7,8.25
2005-02-03 22:00:00,22:00:00,3.0,6.2500001192093
2005-02-03 23:00:00,23:00:00,2.1,6.4750000238419
2005-02-04 00:00:00,00:00:00,1.2,5.9750000238419
2005-02-04 01:00:00,01:00:00,1.2,5.1000000238419
2005-02-04 02:00:00,02:00:00,0.7,4.6999999284744
2005-02-04 03:00:00,03:00:00,0.9,2.9499999880791
2005-02-04 04:00:00,04:00:00,0.8,4.9750000238419
2005-02-04 05:00:00,05:00:00,0.4,3.9499999880791
2005-02-04 06:00:00,06:00:00,0.7,1.8249999880791
2005-02-04 07:00:00,07:00:00,1.4,1.7749999761581
2005-02-04 08:00:00,08:00:00,4.0,2.2999999523163
2005-02-04 09:00:00,09:00:00,3.9,4.4499999284744
2005-02-04 10:00:00,10:00:00,3.1,7.7250000238419
2005-02-04 11:00:00,11:00:00,3.2,12.149999856949
2005-02-04 12:00:00,12:00:00,1.5,15.0
2005-02-04 13:00:00,13:00:00,1.2,14.549999952316
2005-02-04 14:00:00,14:00:00,1.9,12.874999761581
2005-02-04 15:00:00,15:00:00,1.5,12.099999666214
2005-02-04 16:00:00,16:00:00,1.4,11.299999713898
2005-02-04 17:00:00,17:00:00,1.9,11.366666475932
2005-02-04 18:00:00,18:00:00,2.2,9.0750002861023
2005-02-04 19:00:00,19:00:00,3.0,8.1499999761581
2005-02-04 20:00:00,20:00:00,2.6,7.6750000715256
2005-02-04 21:00:00,21:00:00,2.8,7.0500000715256
2005-02-04 22:00:00,22:00:00,1.6,6.3249999284744
2005-02-04 23:00:00,23:00:00,1.3,6.0250000953674
2005-02-05 00:00:00,00:00:00,1.6,5.5249999761581
2005-02-05 01:00:00,01:00:00,1.5,4.8999999761581
2005-02-05 02:00:00,02:00:00,1.3,4.1250000596046
2005-02-05 03:00:00,03:00:00,1.6,2.0999999642372
2005-02-05 04:00:00,04:00:00,2.0,1.4749999642372
2005-02-05 05:00:00,05:00:00,1.3,1.0
2005-02-05 06:00:00,06:00:00,0.9,0.75
2005-02-05 07:00:00,07:00:00,1.4,1.3499999940395
2005-02-05 08:00:00,08:00:00,3.1,2.0249999761581
2005-02-05 09:00:00,09:00:00,4.1,4.0500000119209
2005-02-05 10:00:00,10:00:00,1.3,7.5249999761581
2005-02-05 11:00:00,11:00:00,0.9,9.0249996185303
2005-02-05 12:00:00,12:00:00,1.0,9.2249999046326
2005-02-05 13:00:00,13:00:00,1.0,9.3499999046326
2005-02-05 14:00:00,14:00:00,1.1,9.2749998569489
2005-02-05 15:00:00,15:00:00,0.8,9.7000000476837
2005-02-05 16:00:00,16:00:00,1.0,9.6000001430511
2005-02-05 17:00:00,17:00:00,0.9,8.6000000238419
2005-02-05 18:00:00,18:00:00,0.9,7.2000000476837
2005-02-05 19:00:00,19:00:00,1.6,6.4250000715256
2005-02-05 20:00:00,20:00:00,1.4,5.9500000476837
2005-02-05 21:00:00,21:00:00,1.4,5.4750000238419
2005-02-05 22:00:00,22:00:00,1.1,4.8500000238419
2005-02-05 23:00:00,23:00:00,1.2,4.2249999046326
2005-02-06 00:00:00,00:00:00,1.8,4.0249999761581
2005-02-06 01:00:00,01:00:00,1.4,3.6999999880791
2005-02-06 02:00:00,02:00:00,1.4,3.1000000238419
2005-02-06 03:00:00,03:00:00,0.9,2.6499999761581
2005-02-06 04:00:00,04:00:00,-200.0,0.79999998211861
2005-02-06 05:00:00,05:00:00,0.8,1.2000000029802
2005-02-06 06:00:00,06:00:00,0.7,1.0000000372529
2005-02-06 07:00:00,07:00:00,0.7,0.62499998509884
2005-02-06 08:00:00,08:00:00,0.6,0.75000001303852
2005-02-06 09:00:00,09:00:00,0.8,0.32499999366701
2005-02-06 10:00:00,10:00:00,1.3,4.1000000238419
2005-02-06 11:00:00,11:00:00,2.0,8.0250000953674
2005-02-06 12:00:00,12:00:00,1.7,10.724999904633
2005-02-06 13:00:00,13:00:00,1.2,11.099999904633
2005-02-06 14:00:00,14:00:00,1.0,10.625
2005-02-06 15:00:00,15:00:00,0.8,10.349999904633
2005-02-06 16:00:00,16:00:00,1.0,10.200000047684
2005-02-06 17:00:00,17:00:00,1.4,9.1749999523163
2005-02-06 18:00:00,18:00:00,1.1,6.8749998807907
2005-02-06 19:00:00,19:00:00,1.6,6.0249999761581
2005-02-06 20:00:00,20:00:00,1.8,5.8250000476837
2005-02-06 21:00:00,21:00:00,1.4,5.7750000953674
2005-02-06 22:00:00,22:00:00,1.1,5.375
2005-02-06 23:00:00,23:00:00,1.0,5.1000000238419
2005-02-07 00:00:00,00:00:00,1.1,4.8249999284744
2005-02-07 01:00:00,01:00:00,1.0,4.5249998569489
2005-02-07 02:00:00,02:00:00,0.8,4.3249999284744
2005-02-07 03:00:00,03:00:00,0.6,3.875
2005-02-07 04:00:00,04:00:00,0.6,3.7999999523163
2005-02-07 05:00:00,05:00:00,0.6,3.3000000119209
2005-02-07 06:00:00,06:00:00,0.6,3.6499999761581
2005-02-07 07:00:00,07:00:00,0.8,3.4249999523163
2005-02-07 08:00:00,08:00:00,2.3,2.9000000357628
2005-02-07 09:00:00,09:00:00,2.8,5.5666666030884
2005-02-07 10:00:00,10:00:00,2.1,7.5
2005-02-07 11:00:00,11:00:00,1.7,10.75
2005-02-07 12:00:00,12:00:00,1.4,12.875000238419
2005-02-07 13:00:00,13:00:00,1.6,12.200000047684
2005-02-07 14:00:00,14:00:00,1.4,12.025000095367
2005-02-07 15:00:00,15:00:00,1.3,12.174999952316
2005-02-07 16:00:00,16:00:00,1.4,11.999999761581
2005-02-07 17:00:00,17:00:00,1.7,10.500000238419
2005-02-07 18:00:00,18:00:00,1.9,8.7499997615814
2005-02-07 19:00:00,19:00:00,2.3,7.8250000476837
2005-02-07 20:00:00,20:00:00,2.0,7.2499998807907
2005-02-07 21:00:00,21:00:00,1.6,7.125
2005-02-07 22:00:00,22:00:00,1.0,7.0500000715256
2005-02-07 23:00:00,23:00:00,0.9,7.1749999523163
2005-02-08 00:00:00,00:00:00,0.9,6.8999998569489
2005-02-08 01:00:00,01:00:00,0.9,7.0
2005-02-08 02:00:00,02:00:00,0.5,7.0500000715256
2005-02-08 03:00:00,03:00:00,0.4,6.8999999761581
2005-02-08 04:00:00,04:00:00,0.5,6.0
2005-02-08 05:00:00,05:00:00,0.6,6.375
